Id	name	navn	TaxonId	mcat	cat	IntroSpread	frq	abun	timing	comm
FA3/N/108	Chenopodium ficifolium	fikenmelde	143772	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	
FA3/N/127	Chenopodium foliosum	bærmelde	131785	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/127	Chenopodium foliosum	bærmelde	131785	escape	botanicalGardenZooAquarium	introduction	rarerThan10years	unknown	ceased	
FA3/N/112	Chenopodium missouriense	hønsemelde	61364	contaminant	seedContaminant	introduction	severalPr10years	unknown	ongoing	
FA3/N/112	Chenopodium missouriense	hønsemelde	61364	contaminant	contaminatedBait	introduction	severalPr10years	unknown	ongoing	
FA3/N/772	Chionoecetes opilio	snøkrabbe	14395	stowaway	ballastWater	introduction	unknown	unknown	ceased	"P&#229; begynnelsen av 1980-tallet drev russerne et fjernfiske p&#229; &#248;stkysten av Canada. Sn&#248;krabben kan ha blitt transportert til Barentshavet i ballastvann p&#229; forsyningsskip til denne fjernfiskefl&#229;ten."
FA3/N/772	Chionoecetes opilio	snøkrabbe	14395	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	moreThan1000	ongoing	"Spres b&#229;de som vandrende bunnlevende stadier og som larver i de frie vannmassene."
FA3/N/772	Chionoecetes opilio	snøkrabbe	14395	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	unknown	"Kan ha vandret inn i Barentshavet &#248;stfra nord for Sibir."
FA3/S/2	Chionoecetes opilio	snøkrabbe	14395	stowaway	ballastWater	spread	unknown	unknown	unknown	
FA3/S/2	Chionoecetes opilio	snøkrabbe	14395	unaided	naturalDispersalAcrossBorders	introduction	numerousYearly	moreThan1000	ongoing	"Spres b&#229;de som vandrende bunnlevende stadier og som larver i de frie vannmassene."
FA3/N/2545	Chlorophyllum brunneum	lumsk parasollsopp	90992	contaminant	contaminantNurseryMaterial	introduction	rarerThan10years	unknown	ongoing	"Mest i veksthus/med potteplanter. Ut i fra tilgjengelige data er introduksjon til naturen sv&#230;rt sjelden, men rapportert vanligere i Sverige.<br/>"
FA3/N/3343	Chromaphis juglandicola		91580	contaminant	contaminantOnPlants	introduction	unknown	unknown	unknown	"Arten spres trolig i Norge med vertsplanten valn&#248;tt, men dette er ikke dokumentert."
FA3/N/511	Chymomyza amoena		84675	contaminant	parasitesOnPlants	introduction	yearly	unknown	unknown	"Arten har larver som lever i blandingen av ekskrementene og borest&#248;v fra insektlarver som lever i st&#248;rre n&#248;tter o.l. (bl.a. ekte kastanje). Sannsynligvis lever den p&#229; mikroorganismer som finnes i denne blandingen (Baechli et al. 2004)."
FA3/N/511	Chymomyza amoena		84675	contaminant	foodContaminant	introduction	yearly	unknown	unknown	"Arten har larver som lever i blandingen av ekskrementene og borest&#248;v fra insektlarver som lever i st&#248;rre n&#248;tter o.l. (bl.a. ekte kastanje). Sannsynligvis lever den p&#229; mikroorganismer som finnes i denne blandingen (Baechli et al. 2004)."
FA3/N/2655	Ciboria rufofusca	edelgranbeger	43980	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	ongoing	Spredning ra introduksjonspunkter trolig i hovedsak ved lokal spore-spredning.<br/>
FA3/N/776	Cicerbita macrophylla	kjempeturt	131815	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/776	Cicerbita macrophylla	kjempeturt	131815	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/776	Cicerbita macrophylla	kjempeturt	131815	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/776	Cicerbita macrophylla	kjempeturt	131815	escape	otherEscape	introduction	severalPr10years	unknown	ongoing	Utkast fra hager.
FA3/N/776	Cicerbita macrophylla	kjempeturt	131815	contaminant	transportationOfHabitatMaterial	spread	severalPr10years	unknown	ongoing	Forflytning av jordmasser.
FA3/N/777	Cicerbita plumieri	alpeturt	131819	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/777	Cicerbita plumieri	alpeturt	131819	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/2485	Clambus simsoni		10414	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	unknown	"Enn&#229; ikke dokumentert fra Norge."
FA3/N/2485	Clambus simsoni		10414	contaminant	contaminantNurseryMaterial	introduction	unknown	unknown	unknown	"Enn&#229; ikke dokumentert fra Norge."
FA3/S/108	Clavelina lepadiformis	langhalssekkdyr	67136	stowaway	hullFouling	introduction	unknown	unknown	future	"P&#229; skip og flytende objekter."
FA3/N/787	Claytonia perfoliata	vinterportulakk	131867	contaminant	contaminantOnPlants	introduction	severalPr10years	unknown	ongoing	
FA3/N/787	Claytonia perfoliata	vinterportulakk	131867	contaminant	seedContaminant	introduction	severalPr10years	unknown	ongoing	
FA3/N/787	Claytonia perfoliata	vinterportulakk	131867	contaminant	transportationOfHabitatMaterial	introduction	severalPr10years	unknown	ongoing	
FA3/N/788	Claytonia sibirica	sibirportulakk	131871	escape	horticulture	introduction	yearly	unknown	ongoing	
FA3/N/788	Claytonia sibirica	sibirportulakk	131871	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	"Egenspredning med maur over noks&#229; korte avstander."
FA3/N/792	Clematis alpina	alperanke	145681	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/794	Clematis tangutica	gullklematis	63064	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/794	Clematis tangutica	gullklematis	63064	escape	otherEscape	introduction	severalPr10years	unknown	ongoing	Utkast fra hager.
FA3/N/794	Clematis tangutica	gullklematis	63064	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/794	Clematis tangutica	gullklematis	63064	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/795	Clematis vitalba	tysk klematis	131879	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/795	Clematis vitalba	tysk klematis	131879	escape	botanicalGardenZooAquarium	introduction	rarerThan10years	unknown	ongoing	
FA3/N/796	Clematis viticella	italiaklematis	63066	escape	horticulture	introduction	rarerThan10years	unknown	ceased	
FA3/N/516	Clytiomya continua		24648	unaided	naturalDispersalAcrossBorders	spread	yearly	unknown	future	Kan spres til Norge fra Sverige i fremtiden.
FA3/N/516	Clytiomya continua		24648	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/516	Clytiomya continua		24648	contaminant	otherUnknownContaminant	introduction	unknown	unknown	future	
FA3/N/41	Cobitis taenia	sandsmett	26143	escape	liveFoodLiveBait	introduction	unknown	unknown	future	"Sandsmett kan evt. bli brukt som levende agn og derved bli innf&#248;rt til Norge p&#229; den m&#229;ten, selv om dette er lite sannsynlig."
FA3/N/738	Codium fragile	pollpryd	65924	stowaway	hitchhikersShip	introduction	numerousYearly	unknown	ongoing	
FA3/N/738	Codium fragile	pollpryd	65924	unaided	naturalDispersalAcrossBorders	introduction	numerousYearly	moreThan1000	ongoing	
FA3/N/738	Codium fragile	pollpryd	65924	stowaway	ballastWater	introduction	unknown	unknown	ceased	
FA3/N/738	Codium fragile	pollpryd	65924	unaided	naturalDispersalAcrossBorders	spread	yearly	moreThan1000	ongoing	
FA3/N/517	Coenosia attenuata		84744	escape	horticulture	introduction	unknown	unknown	future	"Arten kan r&#248;mme fra drivhus der den blir brukt til biologisk bekjempelse."
FA3/N/517	Coenosia attenuata		84744	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	future	
FA3/N/799	Coincya monensis cheiranthos	lakksennep	144112	contaminant	seedContaminant	introduction	rarerThan10years	unknown	historic	"Funnet &#233;n gang ved ei m&#248;lle (Oslo: Torshov)."
FA3/N/799	Coincya monensis cheiranthos	lakksennep	144112	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	"Forekomsten p&#229; Oust&#248;ya m&#229; skyldes spredning i sj&#248;en i indre Oslofjord. B&#229;de denne forekomsten og den/de ved Lysakerelva kan ha bakgrunn i ballastjord."
FA3/N/799	Coincya monensis cheiranthos	lakksennep	144112	unaided	naturalDispersalAcrossBorders	spread	rarerThan10years	unknown	ongoing	
FA3/N/800	Colchicum autumnale	tidløs	59532	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/800	Colchicum autumnale	tidløs	59532	escape	otherEscape	introduction	severalPr10years	unknown	ongoing	Utkast fra hager.
FA3/N/2081	Coleosporium tussilaginis	furubarskålrust	80682	contaminant	parasitesOnPlants	introduction	unknown	unknown	unknown	"Den kan ha v&#230;rt med for eksempel som ballast med skip som er antydet n&#229;r soppen plutselig dukket opp i Svolv&#230;r."
FA3/N/2081	Coleosporium tussilaginis	furubarskålrust	80682	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	unknown	"Som s&#229; mange andre rustsopper s&#229; har denne arten spredd seg meget raskt over hele landet."
FA3/N/2081	Coleosporium tussilaginis	furubarskålrust	80682	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	unknown	Arten kan spre seg over store avstander
FA3/N/2531	Colletotrichum trichellum		85433	contaminant	parasitesOnPlants	introduction	yearly	2to10	ongoing	"Soppen <i>C. trichellum</i> produserer sporer som spres med vassprut i regnv&#230;r."
FA3/N/1	Colpomenia peregrina	østerstyv	66900	stowaway	otherMeansOfTransport	introduction	unknown	unknown	ongoing	
FA3/N/1	Colpomenia peregrina	østerstyv	66900	unaided	naturalDispersalAcrossBorders	spread	yearly	unknown	ongoing	
FA3/N/1	Colpomenia peregrina	østerstyv	66900	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	ongoing	
FA3/N/803	Commelina communis	dagblom	59524	contaminant	seedContaminant	introduction	unknown	unknown	ongoing	
FA3/N/803	Commelina communis	dagblom	59524	contaminant	foodContaminant	introduction	unknown	unknown	ongoing	
FA3/N/803	Commelina communis	dagblom	59524	contaminant	timberTrade	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2201	Comstockaspis perniciosa	San José skjoldlus	141491	contaminant	contaminantOnPlants	introduction	unknown	unknown	future	"Arten er p&#229;vist p&#229; importert plomme til Norge (Edland &amp; Helleland 1996), og vil trolig kunne spre seg i Norge med importerte planter."
FA3/N/804	Conium maculatum	giftkjeks	60261	contaminant	seedContaminant	introduction	severalPr10years	unknown	ceased	
FA3/N/804	Conium maculatum	giftkjeks	60261	stowaway	ballastWater	introduction	severalPr10years	unknown	historic	
FA3/N/520	Contarinia pisi	ertegallmygg	17185	contaminant	parasitesOnPlants	introduction	numerousYearly	101to1000	ongoing	
FA3/N/520	Contarinia pisi	ertegallmygg	17185	contaminant	parasitesOnPlants	spread	numerousYearly	unknown	ongoing	
FA3/N/520	Contarinia pisi	ertegallmygg	17185	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/447	Contarinia pyrivora	pæregallmygg	17187	contaminant	parasitesOnPlants	introduction	numerousYearly	unknown	unknown	
FA3/N/447	Contarinia pyrivora	pæregallmygg	17187	contaminant	parasitesOnPlants	spread	numerousYearly	unknown	unknown	"Arten har trolig spredt seg etter utilsiktet introduksjon via infiserte p&#230;replanter."
FA3/N/447	Contarinia pyrivora	pæregallmygg	17187	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	unknown	"Arten har trolig spredt seg etter utilsiktet introduksjon via infiserte p&#230;replanter."
FA3/N/818	Conyza bonariensis	sprikehamp	60480	contaminant	timberTrade	introduction	severalPr10years	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	contaminant	seedContaminant	introduction	severalPr10years	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	contaminant	transportationOfHabitatMaterial	introduction	numerousYearly	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	contaminant	timberTrade	introduction	severalPr10years	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	contaminant	contaminantOnPlants	introduction	numerousYearly	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	stowaway	vehicles	introduction	numerousYearly	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	stowaway	ballastWater	introduction	severalPr10years	unknown	historic	
FA3/N/819	Conyza canadensis	hestehamp	131955	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/819	Conyza canadensis	hestehamp	131955	stowaway	peopleAndLuggage	spread	numerousYearly	unknown	ongoing	
FA3/N/328	Coproporus immigrans		13063	unaided	naturalDispersalAcrossBorders	introduction	numerousYearly	unknown	ongoing	
FA3/N/328	Coproporus immigrans		13063	stowaway	otherMeansOfTransport	introduction	unknown	unknown	ongoing	
FA3/N/2475	Cordylophora caspia		85411	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	unknown	"Cordylophora caspia er bare p&#229;vist i indre del av Iddefjorden ved Enningsdalselvens utl&#248;p. Det foreligger observasjoner fra 1970-tallet (Afzelius 1979, Hardeng 1994) og nyere observasjoner fra 2010 (Pleijel 2011) fra samme omr&#229;de av fjorden hvor arten synes &#229; v&#230;re godt etablert. Mulig spredning i Norge vil v&#230;re innen brakkvannsmilj&#248;er. Det er ikke kjent spredning i Norge, men arten har potensiale for videre spredning."
FA3/N/2475	Cordylophora caspia		85411	stowaway	hullFouling	introduction	unknown	unknown	unknown	"Mulig spredning via p&#229;vekst p&#229; skipsskrog"
FA3/N/2797	Coregonus albula	lagesild	26175	release	fishery	introduction	unknown	unknown	unknown	"Utsettinger i seinere &#229;r er dokumentert."
FA3/N/2102	Corella eumyota		85389	stowaway	hullFouling	introduction	unknown	unknown	future	"Kan ogs&#229; spres som p&#229;vekst p&#229; drivved og flytende konstruksjoner."
FA3/S/109	Corella parallelogramma	parallellogramsekkdyr	67206	stowaway	ballastWater	introduction	unknown	unknown	future	"Over lengre avstander uten landmasser er nok den mest sannsynlige spredningsvei i ballasttanker. Larven i ballastvann kan feste seg p&#229; innsiden av ballasttanker, avsettes, og det kan dannes nye larver fra reproduktive individer som igjen frigj&#248;res n&#229;r ballasttankene t&#248;mmes."
FA3/S/109	Corella parallelogramma	parallellogramsekkdyr	67206	stowaway	hullFouling	introduction	unknown	unknown	future	"Spredning som epifauna p&#229; yttersiden av skipsskrog er nok mindre sannsynlig fordi <i>Corella parallelogramma</i> ikke er s&#229; fast festet til substratet"
FA3/N/821	Coreopsis grandiflora	soløye	60484	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/3221	Cornigerius maeoticus		140742	stowaway	ballastWater	introduction	unknown	unknown	future	
FA3/N/3221	Cornigerius maeoticus		140742	stowaway	fishingEquipment	introduction	unknown	unknown	future	
FA3/N/3221	Cornigerius maeoticus		140742	corridor	interconnectedWaterways	introduction	unknown	unknown	ongoing	
FA3/N/3221	Cornigerius maeoticus		140742	corridor	interconnectedWaterways	spread	unknown	unknown	ongoing	
FA3/N/528	Cornu aspersum	flekkbåndsnegl	79765	stowaway	organicPackagingMaterial	introduction	unknown	unknown	ongoing	
FA3/N/528	Cornu aspersum	flekkbåndsnegl	79765	stowaway	containerBulk	introduction	unknown	unknown	ongoing	
FA3/N/3257	Corticarina cavicollis		139759	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	future	
FA3/N/3257	Corticarina cavicollis		139759	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/3256	Corticarina curta		7753	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	Vil trolig ha stor evne til egenspredning.
FA3/N/3256	Corticarina curta		7753	contaminant	transportationOfHabitatMaterial	introduction	unknown	unknown	future	
FA3/N/3256	Corticarina curta		7753	contaminant	contaminantNurseryMaterial	introduction	unknown	unknown	future	
FA3/N/830	Corydalis angustifolia	bleiklerkespore	62970	escape	otherEscape	introduction	rarerThan10years	unknown	unknown	"Mest sannsynlig r&#248;mt fra dyrkning, men ikke kjent dyrket som prydplante hos oss."
FA3/N/832	Corydalis bracteata	parklerkespore	62972	escape	botanicalGardenZooAquarium	introduction	unknown	unknown	ongoing	
FA3/N/833	Corydalis nobilis	sibirlerkespore	131996	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/833	Corydalis nobilis	sibirlerkespore	131996	escape	botanicalGardenZooAquarium	introduction	rarerThan10years	unknown	ongoing	
FA3/N/834	Corydalis ophiocarpa	ranklerkespore	62975	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/835	Corydalis solida	hagelerkespore	132004	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/835	Corydalis solida	hagelerkespore	132004	escape	botanicalGardenZooAquarium	introduction	severalPr10years	unknown	ongoing	
FA3/N/835	Corydalis solida	hagelerkespore	132004	contaminant	transportationOfHabitatMaterial	spread	severalPr10years	unknown	ongoing	Forflytning av jordmasser.
FA3/N/835	Corydalis solida	hagelerkespore	132004	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/3341	Corylus maxima	blodhassel	123610	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/3341	Corylus maxima	blodhassel	123610	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/2507	Corynophlaea verruculiformis		85764	stowaway	hullFouling	introduction	unknown	unknown	future	
FA3/N/2507	Corynophlaea verruculiformis		85764	stowaway	fishingEquipment	introduction	unknown	unknown	future	
FA3/N/2507	Corynophlaea verruculiformis		85764	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/3213	Cotoneaster acutifolius		145686	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2917	Cotoneaster adpressus		84789	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/839	Cotoneaster ascendens	kinamispel	63229	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/3143	Cotoneaster atropurpureus		140835	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/840	Cotoneaster bullatus	bulkemispel	132020	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
