"","OBJECTID","SSBID","ANOID","RSIZE","ROW","COL","XCOOR","YCOOR","ANONUM","PakkeNr","Overvåkingsår","CountyNr","MunicNr","CountyName","Region.x","RegionNr","Kommune_OLD","Kommune","Fylke","Region.y","refs_blabar"
"985",748,20650006482500,"ANO0861",500,344,129,65250,6482750,861,3,NA,10,4204,"Vest-Agder nor","S",4,1018,"SØGNE","Vest-Agder","Sørlandet",12.5
"986",890,22070006714500,"ANO0862",500,628,593,207250,6714750,862,3,NA,6,3039,"Buskerud nor","E",5,615,"FLÅ","Buskerud","Østlandet",12.5
"987",407,23075007037000,"ANO0863",500,829,1238,307750,7037250,863,2,NA,50,5035,"Trøndelag nor","C",2,1714,"STJØRDAL","Nord-Trøndelag","Midt-Norge",12.5
"988",88,23985007319000,"ANO0864",500,1011,1802,398750,7319250,864,1,NA,18,1822,"Nordland nor","N",1,1822,"LEIRFJORD","Nordland","Nord-Norge",10
"989",886,21750006907500,"ANO0865",500,564,979,175250,6907750,865,3,NA,5,3432,"Oppland nor","E",5,512,"LESJA","Oppland","Østlandet",10
"990",574,21165006814500,"ANO0866",500,447,793,116750,6814750,866,2,NA,14,4643,"Sogn og Fjordane  nor","W",3,1424,"ÅRDAL","Sogn_og_Fjordane","Vestlandet",12.5
"991",567,20055006904500,"ANO0868",500,225,973,5750,6904750,868,2,NA,14,4649,"Sogn og Fjordane  nor","W",3,1441,"SELJE","Sogn_og_Fjordane","Vestlandet",12.5
"992",567,20055006904500,"ANO0868",500,225,973,5750,6904750,868,2,NA,14,4649,"Sogn og Fjordane  nor","W",3,1443,"EID","Sogn_og_Fjordane","Vestlandet",12.5
"993",654,21015006853000,"ANO0869",500,417,870,101750,6853250,869,2,NA,14,4644,"Sogn og Fjordane  nor","W",3,1426,"LUSTER","Sogn_og_Fjordane","Vestlandet",12.5
"994",711,22820006602000,"ANO0870",500,778,368,282250,6602250,870,3,NA,1,3015,"Østfold nor","E",5,127,"SKIPTVET","Østfold","Østlandet",12.5
"995",629,20105006655500,"ANO0871",500,235,475,10750,6655750,871,2,NA,12,4611,"Hordaland nor","W",3,1211,"ETNE","Hordaland","Vestlandet",12.5
"996",321,28715007880000,"ANO0872",500,1957,2924,871750,7880250,872,1,NA,20,5434,"Finnmark nor 1","N",1,2018,"MÅSØY","Finnmark","Nord-Norge",2.5
"997",242,28665007835000,"ANO0873",500,1947,2834,866750,7835250,873,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"998",394,19940006799000,"ANO0875",500,202,762,-5750,6799250,875,2,NA,14,4638,"Sogn og Fjordane  nor","W",3,1416,"HØYANGER","Sogn_og_Fjordane","Vestlandet",12.5
"999",250,26080007576000,"ANO0878",500,1430,2316,608250,7576250,878,1,NA,18,1806,"Nordland nor","N",1,1805,"NARVIK","Nordland","Nord-Norge",5
"1000",250,26080007576000,"ANO0878",500,1430,2316,608250,7576250,878,1,NA,18,1806,"Nordland nor","N",1,1850,"TYSFJORD","Nordland","Nord-Norge",5
"1001",250,26080007576000,"ANO0878",500,1430,2316,608250,7576250,878,1,NA,18,1806,"Nordland nor","N",1,1854,"BALLANGEN","Nordland","Nord-Norge",5
"1002",155,28230007901000,"ANO0879",500,1860,2966,823250,7901250,879,1,NA,20,5434,"Finnmark nor 1","N",1,2018,"MÅSØY","Finnmark","Nord-Norge",2.5
"1003",440,20250006737000,"ANO0882",500,264,638,25250,6737250,882,2,NA,12,4622,"Hordaland nor","W",3,1238,"KVAM","Hordaland","Vestlandet",12.5
"1004",513,20700006866500,"ANO0883",500,354,897,70250,6866750,883,2,NA,14,4651,"Sogn og Fjordane  nor","W",3,1449,"STRYN","Sogn_og_Fjordane","Vestlandet",12.5
"1005",568,20450006903500,"ANO0885",500,304,971,45250,6903750,885,2,NA,15,1577,"Møre og Romsdal  nor","C",2,1444,"HORNINDAL","Sogn_og_Fjordane","Vestlandet",12.5
"1006",568,20450006903500,"ANO0885",500,304,971,45250,6903750,885,2,NA,15,1577,"Møre og Romsdal  nor","C",2,1519,"VOLDA","Møre_og_Romsdal","Midt-Norge",12.5
"1007",408,22765007037500,"ANO0886",500,767,1239,276750,7037750,886,2,NA,50,5001,"Trøndelag nor","C",2,1601,"TRONDHEIM","Sør-Trøndelag","Midt-Norge",12.5
"1008",408,22765007037500,"ANO0886",500,767,1239,276750,7037750,886,2,NA,50,5001,"Trøndelag nor","C",2,1662,"KLÆBU","Sør-Trøndelag","Midt-Norge",12.5
"1009",346,28470007776000,"ANO0887",500,1908,2716,847250,7776250,887,1,NA,20,5403,"Finnmark nor 1","N",1,2012,"ALTA","Finnmark","Nord-Norge",2.5
"1010",805,21180006553500,"ANO0889",500,450,271,118250,6553750,889,3,NA,8,3822,"Telemark nor","S",4,830,"NISSEDAL","Telemark","Sørlandet",10
"1011",281,25205007603000,"ANO0890",500,1255,2370,520750,7603250,890,1,NA,18,1870,"Nordland nor","N",1,1870,"SORTLAND","Nordland","Nord-Norge",5
"1012",604,23625007079500,"ANO0892",500,939,1323,362750,7079750,892,2,NA,50,5038,"Trøndelag nor","C",2,1721,"VERDAL","Nord-Trøndelag","Midt-Norge",12.5
"1013",122,28730007753000,"ANO0893",500,1960,2670,873250,7753250,893,1,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"1014",962,23515006657500,"ANO0895",500,917,479,351750,6657750,895,3,NA,4,3401,"Hedmark nor","E",5,402,"KONGSVINGER","Hedmark","Østlandet",12.5
"1015",872,23330006896000,"ANO0897",500,880,956,333250,6896250,897,3,NA,4,3430,"Hedmark nor","E",5,441,"OS_(HEDMARK)","Hedmark","Østlandet",10
"1016",58,23750007284000,"ANO0898",500,964,1732,375250,7284250,898,1,NA,18,1816,"Nordland nor","N",1,1816,"VEVELSTAD","Nordland","Nord-Norge",10
"1017",586,23595007060000,"ANO0899",500,933,1284,359750,7060250,899,2,NA,50,5038,"Trøndelag nor","C",2,1721,"VERDAL","Nord-Trøndelag","Midt-Norge",12.5
"1018",732,21025006716000,"ANO0901",500,419,596,102750,6716250,901,3,NA,6,3044,"Buskerud nor","E",5,620,"HOL","Buskerud","Østlandet",10
"1019",674,22705006981500,"ANO0903",500,755,1127,270750,6981750,903,2,NA,50,5027,"Trøndelag nor","C",2,1648,"MIDTRE_GAULDAL","Sør-Trøndelag","Midt-Norge",12.5
"1020",226,29910007825000,"ANO0906",500,2196,2814,991250,7825250,906,1,NA,20,5441,"Finnmark nor 1","N",1,2025,"DEATNU_TANA","Finnmark","Nord-Norge",2.5
"1021",786,21470006746000,"ANO0907",500,508,656,147250,6746250,907,3,NA,6,3043,"Buskerud nor","E",5,619,"ÅL","Buskerud","Østlandet",10
"1022",744,21090006488000,"ANO0908",500,432,140,109250,6488250,908,3,NA,9,4216,"Aust-Agder nor","S",4,928,"BIRKENES","Aust-Agder","Sørlandet",12.5
"1023",199,28040007684000,"ANO0909",500,1822,2532,804250,7684250,909,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1024",491,21265006964500,"ANO0910",500,467,1093,126750,6964750,910,2,NA,15,1539,"Møre og Romsdal  nor","C",2,1539,"RAUMA","Møre_og_Romsdal","Midt-Norge",12.5
"1025",131,25230007392500,"ANO0912",500,1260,1949,523250,7392750,912,1,NA,18,1840,"Nordland nor","N",1,1840,"SALTDAL","Nordland","Nord-Norge",5
"1026",833,21305006872000,"ANO0913",500,475,908,130750,6872250,913,3,NA,5,3433,"Oppland nor","E",5,513,"SKJÅK","Oppland","Østlandet",10
"1027",267,29335007845000,"ANO0915",500,2081,2854,933750,7845250,915,1,NA,20,5438,"Finnmark nor 1","N",1,2022,"LEBESBY","Finnmark","Nord-Norge",2.5
"1028",873,22010006901000,"ANO0916",500,616,966,201250,6901250,916,3,NA,5,3431,"Oppland nor","E",5,511,"DOVRE","Oppland","Østlandet",10
"1029",857,22720006888000,"ANO0918",500,758,940,272250,6888250,918,3,NA,4,3428,"Hedmark nor","E",5,438,"ALVDAL","Hedmark","Østlandet",10
"1030",141,28610007884000,"ANO0919",500,1936,2932,861250,7884250,919,1,NA,20,5434,"Finnmark nor 1","N",1,2018,"MÅSØY","Finnmark","Nord-Norge",2.5
"1031",859,21980006693500,"ANO0921",500,610,551,198250,6693750,921,3,NA,6,3046,"Buskerud nor","E",5,622,"KRØDSHERAD","Buskerud","Østlandet",12.5
"1032",211,28900007693000,"ANO0923",500,1994,2550,890250,7693250,923,1,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"1033",530,23020007164500,"ANO0924",500,818,1493,302250,7164750,924,2,NA,50,5049,"Trøndelag nor","C",2,1749,"FLATANGER","Nord-Trøndelag","Midt-Norge",12.5
"1034",54,24310007282500,"ANO0926",500,1076,1729,431250,7282750,926,1,NA,18,1825,"Nordland nor","N",1,1825,"GRANE","Nordland","Nord-Norge",10
"1035",380,21945007016500,"ANO0927",500,603,1197,194750,7016750,927,2,NA,50,5055,"Trøndelag nor","C",2,1571,"HALSA","Møre_og_Romsdal","Midt-Norge",12.5
"1036",380,21945007016500,"ANO0927",500,603,1197,194750,7016750,927,2,NA,50,5055,"Trøndelag nor","C",2,1612,"HEMNE","Sør-Trøndelag","Midt-Norge",12.5
"1037",380,21945007016500,"ANO0927",500,603,1197,194750,7016750,927,2,NA,50,5055,"Trøndelag nor","C",2,1613,"SNILLFJORD","Sør-Trøndelag","Midt-Norge",12.5
"1038",207,24045007234500,"ANO0928",500,1023,1633,404750,7234750,928,1,NA,18,1811,"Nordland nor","N",1,1811,"BINDAL","Nordland","Nord-Norge",10
"1039",330,24705007410000,"ANO0932",500,1155,1984,470750,7410250,932,1,NA,18,1838,"Nordland nor","N",1,1838,"GILDESKÅL","Nordland","Nord-Norge",5
"1040",428,21320006926000,"ANO0934",500,478,1016,132250,6926250,934,2,NA,15,1539,"Møre og Romsdal  nor","C",2,1539,"RAUMA","Møre_og_Romsdal","Midt-Norge",12.5
"1041",696,23430006787500,"ANO0935",500,900,739,343250,6787750,935,3,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"1042",821,21615006859000,"ANO0936",500,537,882,161750,6859250,936,3,NA,5,3434,"Oppland nor","E",5,514,"LOM","Oppland","Østlandet",10
"1043",661,24235007138500,"ANO0937",500,1061,1441,423750,7138750,937,2,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1044",449,21880006938000,"ANO0939",500,590,1040,188250,6938250,939,2,NA,15,1563,"Møre og Romsdal  nor","C",2,1563,"SUNNDAL","Møre_og_Romsdal","Midt-Norge",12.5
"1045",161,26930007660000,"ANO0942",500,1600,2484,693250,7660250,942,1,NA,19,5418,"Troms nor 1","N",1,1924,"MÅLSELV","Troms","Nord-Norge",5
"1046",883,21125006902500,"ANO0943",500,439,969,112750,6902750,943,3,NA,5,3433,"Oppland nor","E",5,513,"SKJÅK","Oppland","Østlandet",10
"1047",123,24765007387000,"ANO0944",500,1167,1938,476750,7387250,944,1,NA,18,1833,"Nordland nor","N",1,1833,"RANA","Nordland","Nord-Norge",10
"1048",427,19480006728500,"ANO0947",500,110,621,-51750,6728750,947,2,NA,12,4626,"Hordaland nor","W",3,1245,"SUND","Hordaland","Vestlandet",12.5
"1049",427,19480006728500,"ANO0947",500,110,621,-51750,6728750,947,2,NA,12,4626,"Hordaland nor","W",3,1246,"FJELL","Hordaland","Vestlandet",12.5
"1050",427,19480006728500,"ANO0947",500,110,621,-51750,6728750,947,2,NA,12,4626,"Hordaland nor","W",3,1259,"ØYGARDEN","Hordaland","Vestlandet",12.5
"1051",761,21675006923500,"ANO0948",500,549,1011,167750,6923750,948,3,NA,5,3432,"Oppland nor","E",5,512,"LESJA","Oppland","Østlandet",10
"1052",231,25560007545500,"ANO0950",500,1326,2255,556250,7545750,950,1,NA,18,1875,"Nordland nor","N",1,1849,"HAMARØY","Nordland","Nord-Norge",5
"1053",760,20570006501500,"ANO0951",500,328,167,57250,6501750,951,3,NA,10,4225,"Vest-Agder nor","S",4,1027,"AUDNEDAL","Vest-Agder","Sørlandet",12.5
"1054",760,20570006501500,"ANO0951",500,328,167,57250,6501750,951,3,NA,10,4225,"Vest-Agder nor","S",4,1032,"LYNGDAL","Vest-Agder","Sørlandet",12.5
"1055",437,20295006733500,"ANO0953",500,273,631,29750,6733750,953,2,NA,12,4622,"Hordaland nor","W",3,1238,"KVAM","Hordaland","Vestlandet",12.5
"1056",814,21930006763000,"ANO0954",500,600,690,193250,6763250,954,3,NA,5,3451,"Oppland nor","E",5,542,"NORD-AURDAL","Oppland","Østlandet",12.5
"1057",434,22020006929500,"ANO0955",500,618,1023,202250,6929750,955,2,NA,50,5021,"Trøndelag nor","C",2,1634,"OPPDAL","Sør-Trøndelag","Midt-Norge",12.5
"1058",682,23045006983500,"ANO0956",500,823,1131,304750,6983750,956,2,NA,50,5026,"Trøndelag nor","C",2,1644,"HOLTÅLEN","Sør-Trøndelag","Midt-Norge",12.5
"1059",871,21405006896000,"ANO0957",500,495,956,140750,6896250,957,3,NA,5,3433,"Oppland nor","E",5,513,"SKJÅK","Oppland","Østlandet",10
"1060",639,21205006847000,"ANO0960",500,455,858,120750,6847250,960,2,NA,14,4644,"Sogn og Fjordane  nor","W",3,1426,"LUSTER","Sogn_og_Fjordane","Vestlandet",12.5
"1061",575,21525007054500,"ANO0962",500,519,1273,152750,7054750,962,2,NA,15,1573,"Møre og Romsdal  nor","C",2,1573,"SMØLA","Møre_og_Romsdal","Midt-Norge",12.5
"1062",21,25465007513000,"ANO0964",500,1307,2190,546750,7513250,964,1,NA,18,1875,"Nordland nor","N",1,1849,"HAMARØY","Nordland","Nord-Norge",5
"1063",343,29235007779500,"ANO0965",500,2061,2723,923750,7779750,965,1,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"1064",15,28925007804500,"ANO0966",500,1999,2773,892750,7804750,966,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"1065",471,19775006550000,"ANO0968",500,169,264,-22250,6550250,968,2,NA,11,1122,"Rogaland nor","W",3,1122,"GJESDAL","Rogaland","Vestlandet",12.5
"1066",172,25775007664500,"ANO0971",500,1369,2493,577750,7664750,971,1,NA,19,5421,"Troms nor 1","N",1,1927,"TRANØY","Troms","Nord-Norge",5
"1067",172,25775007664500,"ANO0971",500,1369,2493,577750,7664750,971,1,NA,19,5421,"Troms nor 1","N",1,1928,"TORSKEN","Troms","Nord-Norge",5
"1068",172,25775007664500,"ANO0971",500,1369,2493,577750,7664750,971,1,NA,19,5421,"Troms nor 1","N",1,1929,"BERG","Troms","Nord-Norge",5
"1069",172,25775007664500,"ANO0971",500,1369,2493,577750,7664750,971,1,NA,19,5421,"Troms nor 1","N",1,1931,"LENVIK","Troms","Nord-Norge",5
"1070",11,28505007798500,"ANO0972",500,1915,2761,850750,7798750,972,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"1071",532,20230006681500,"ANO0973",500,260,527,23250,6681750,973,2,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"1072",532,20230006681500,"ANO0973",500,260,527,23250,6681750,973,2,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"1073",532,20230006681500,"ANO0973",500,260,527,23250,6681750,973,2,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"1074",445,21105006936500,"ANO0974",500,435,1037,110750,6936750,974,2,NA,15,1578,"Møre og Romsdal  nor","C",2,1524,"NORDDAL","Møre_og_Romsdal","Midt-Norge",12.5
"1075",445,21105006936500,"ANO0974",500,435,1037,110750,6936750,974,2,NA,15,1578,"Møre og Romsdal  nor","C",2,1526,"STORDAL","Møre_og_Romsdal","Midt-Norge",12.5
"1076",69,28395007715500,"ANO0976",500,1893,2595,839750,7715750,976,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1077",888,23395006710500,"ANO0977",500,893,585,339750,6710750,977,3,NA,4,3417,"Hedmark nor","E",5,423,"GRUE","Hedmark","Østlandet",12.5
"1078",219,28610007694000,"ANO0978",500,1936,2552,861250,7694250,978,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1079",28,27595007812000,"ANO0979",500,1733,2788,759750,7812250,979,1,NA,20,5432,"Finnmark nor 1","N",1,2014,"LOPPA","Finnmark","Nord-Norge",2.5
"1080",627,20995006843500,"ANO0981",500,413,851,99750,6843750,981,2,NA,14,4644,"Sogn og Fjordane  nor","W",3,1426,"LUSTER","Sogn_og_Fjordane","Vestlandet",12.5
"1081",455,20500006941000,"ANO0984",500,314,1046,50250,6941250,984,2,NA,15,1520,"Møre og Romsdal  nor","C",2,1520,"ØRSTA","Møre_og_Romsdal","Midt-Norge",12.5
"1082",198,25910007684000,"ANO0985",500,1396,2532,591250,7684250,985,1,NA,19,5421,"Troms nor 1","N",1,1927,"TRANØY","Troms","Nord-Norge",5
"1083",198,25910007684000,"ANO0985",500,1396,2532,591250,7684250,985,1,NA,19,5421,"Troms nor 1","N",1,1928,"TORSKEN","Troms","Nord-Norge",5
"1084",198,25910007684000,"ANO0985",500,1396,2532,591250,7684250,985,1,NA,19,5421,"Troms nor 1","N",1,1929,"BERG","Troms","Nord-Norge",5
"1085",198,25910007684000,"ANO0985",500,1396,2532,591250,7684250,985,1,NA,19,5421,"Troms nor 1","N",1,1931,"LENVIK","Troms","Nord-Norge",5
"1086",485,19725006553000,"ANO0986",500,159,270,-27250,6553250,986,2,NA,11,1108,"Rogaland nor","W",3,1102,"SANDNES","Rogaland","Vestlandet",12.5
"1087",485,19725006553000,"ANO0986",500,159,270,-27250,6553250,986,2,NA,11,1108,"Rogaland nor","W",3,1129,"FORSAND","Rogaland","Vestlandet",12.5
"1088",502,21060006860000,"ANO0988",500,426,884,106250,6860250,988,2,NA,14,4644,"Sogn og Fjordane  nor","W",3,1426,"LUSTER","Sogn_og_Fjordane","Vestlandet",12.5
"1089",631,23385007113000,"ANO0989",500,891,1390,338750,7113250,989,2,NA,50,5006,"Trøndelag nor","C",2,1702,"STEINKJER","Nord-Trøndelag","Midt-Norge",12.5
"1090",631,23385007113000,"ANO0989",500,891,1390,338750,7113250,989,2,NA,50,5006,"Trøndelag nor","C",2,1724,"VERRAN","Nord-Trøndelag","Midt-Norge",12.5
"1091",948,22545006836500,"ANO0991",500,723,837,254750,6836750,991,3,NA,5,3439,"Oppland nor","E",5,520,"RINGEBU","Oppland","Østlandet",10
"1092",255,28705007840500,"ANO0993",500,1955,2845,870750,7840750,993,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"1093",628,24500007110000,"ANO0994",500,1114,1384,450250,7110250,994,2,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1094",976,22895006566000,"ANO0998",500,793,296,289750,6566250,998,3,NA,1,3001,"Østfold nor","E",5,101,"HALDEN","Østfold","Østlandet",12.5
"1095",921,21115006625500,"ANO0999",500,437,415,111750,6625750,999,3,NA,8,3825,"Telemark nor","S",4,834,"VINJE","Telemark","Sørlandet",10
"1096",830,23245006674000,"ANO1000",500,863,512,324750,6674250,1000,3,NA,4,3415,"Hedmark nor","E",5,419,"SØR-ODAL","Hedmark","Østlandet",12.5
"1097",506,24410007139500,"ANO1002",500,1096,1443,441250,7139750,1002,2,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1098",143,28615007890000,"ANO1003",500,1937,2944,861750,7890250,1003,1,NA,20,5434,"Finnmark nor 1","N",1,2018,"MÅSØY","Finnmark","Nord-Norge",2.5
"1099",920,22715006818500,"ANO1004",500,757,801,271750,6818750,1004,3,NA,5,3440,"Oppland nor","E",5,521,"ØYER","Oppland","Østlandet",12.5
"1100",944,22245006641500,"ANO1005",500,663,447,224750,6641750,1005,3,NA,6,3005,"Buskerud nor","E",5,602,"DRAMMEN","Buskerud","Østlandet",12.5
"1101",944,22245006641500,"ANO1005",500,663,447,224750,6641750,1005,3,NA,6,3005,"Buskerud nor","E",5,625,"NEDRE_EIKER","Buskerud","Østlandet",12.5
"1102",944,22245006641500,"ANO1005",500,663,447,224750,6641750,1005,3,NA,6,3005,"Buskerud nor","E",5,711,"SVELVIK","Vestfold","Sørlandet",12.5
"1103",448,20800006741000,"ANO1009",500,374,646,80250,6741250,1009,2,NA,12,4620,"Hordaland nor","W",3,1233,"ULVIK","Hordaland","Vestlandet",12.5
"1104",100,24910007350000,"ANO1012",500,1196,1864,491250,7350250,1012,1,NA,18,1833,"Nordland nor","N",1,1833,"RANA","Nordland","Nord-Norge",10
"1105",852,21770006885500,"ANO1013",500,568,935,177250,6885750,1013,3,NA,5,3434,"Oppland nor","E",5,514,"LOM","Oppland","Østlandet",10
"1106",139,26240007636000,"ANO1014",500,1462,2436,624250,7636250,1014,1,NA,19,5417,"Troms nor 1","N",1,1923,"SALANGEN","Troms","Nord-Norge",5
"1107",356,25500007459500,"ANO1015",500,1314,2083,550250,7459750,1015,1,NA,18,1841,"Nordland nor","N",1,1841,"FAUSKE","Nordland","Nord-Norge",5
"1108",312,28505007873500,"ANO1016",500,1915,2911,850750,7873750,1016,1,NA,20,5434,"Finnmark nor 1","N",1,2018,"MÅSØY","Finnmark","Nord-Norge",2.5
"1109",184,29055007672500,"ANO1018",500,2025,2509,905750,7672750,1018,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1110",936,23375006828500,"ANO1022",500,889,821,337750,6828750,1022,3,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"1111",235,28115007826500,"ANO1024",500,1837,2817,811750,7826750,1024,1,NA,20,5403,"Finnmark nor 1","N",1,2012,"ALTA","Finnmark","Nord-Norge",2.5
"1112",596,19640006825000,"ANO1025",500,142,814,-35750,6825250,1025,2,NA,14,4636,"Sogn og Fjordane  nor","W",3,1412,"SOLUND","Sogn_og_Fjordane","Vestlandet",12.5
"1113",642,24545007124500,"ANO1026",500,1123,1413,454750,7124750,1026,2,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1114",953,22660006839000,"ANO1027",500,746,842,266250,6839250,1027,3,NA,5,3439,"Oppland nor","E",5,520,"RINGEBU","Oppland","Østlandet",10
"1115",49,26770007702500,"ANO1028",500,1568,2569,677250,7702750,1028,1,NA,19,5401,"Troms nor 1","N",1,1902,"TROMSØ","Troms","Nord-Norge",5
"1116",436,19685006519000,"ANO1030",500,151,202,-31250,6519250,1030,2,NA,11,1101,"Rogaland nor","W",3,1101,"EIGERSUND","Rogaland","Vestlandet",12.5
"1117",169,26845007666000,"ANO1031",500,1583,2496,684750,7666250,1031,1,NA,19,5418,"Troms nor 1","N",1,1924,"MÅLSELV","Troms","Nord-Norge",5
"1118",531,20220006683000,"ANO1032",500,258,530,22250,6683250,1032,2,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"1119",531,20220006683000,"ANO1032",500,258,530,22250,6683250,1032,2,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"1120",531,20220006683000,"ANO1032",500,258,530,22250,6683250,1032,2,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"1121",954,21595006840500,"ANO1033",500,533,845,159750,6840750,1033,3,NA,5,3435,"Oppland nor","E",5,515,"VÅGÅ","Oppland","Østlandet",10
"1122",229,25220007550000,"ANO1034",500,1258,2264,522250,7550250,1034,1,NA,18,1875,"Nordland nor","N",1,1849,"HAMARØY","Nordland","Nord-Norge",5
"1123",165,28850007660000,"ANO1035",500,1984,2484,885250,7660250,1035,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1124",37,30995007821000,"ANO1037",500,2413,2806,1099750,7821250,1037,1,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"1125",922,21355006631000,"ANO1038",500,485,426,135750,6631250,1038,3,NA,8,3819,"Telemark nor","S",4,827,"HJARTDAL","Telemark","Sørlandet",10
"1126",915,21190006622000,"ANO1041",500,452,408,119250,6622250,1041,3,NA,8,3820,"Telemark nor","S",4,828,"SELJORD","Telemark","Sørlandet",10
"1127",236,30065007832000,"ANO1042",500,2227,2828,1006750,7832250,1042,1,NA,20,5442,"Finnmark nor 1","N",1,2027,"UNJARGGA_NESSEBY","Finnmark","Nord-Norge",2.5
"1128",715,23660006805500,"ANO1043",500,946,775,366250,6805750,1043,3,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"1129",360,25475007456000,"ANO1045",500,1309,2076,547750,7456250,1045,1,NA,18,1841,"Nordland nor","N",1,1841,"FAUSKE","Nordland","Nord-Norge",5
"1130",542,19735006687500,"ANO1046",500,161,539,-26250,6687750,1046,2,NA,12,4616,"Hordaland nor","W",3,1223,"TYSNES","Hordaland","Vestlandet",12.5
"1131",217,28815007697000,"ANO1047",500,1977,2558,881750,7697250,1047,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
